date,amount,description
27/06/2022,-1.6,FthiwaaIpo ee mobile VLtmp
16/08/2021,16.37,olejjXvphv salary UYziv
30/06/2022,19.46,NYNRkzUOXp birthday gift gXIIV
26/09/2021,-5.55,bTsGXZzdxY metrolink KpsUq
01/02/2021,49.22,WWpKPCfFLk birthday gift dIOaE
10/04/2021,0.19,FUKSCTtZlK paycheck QxoBE
20/08/2022,-26.92,pZbnDVkWmW metrolink WtUYL
15/11/2021,28.86,qhlYIJmobK birthday gift hYnAs
13/04/2021,-3.37,ePGSoUhYlm cash lvPLH
23/05/2022,63.88,pNUSxCNpid paycheck KutAg
16/12/2020,35.68,knvzROEzHZ birthday gift raQQb
15/02/2021,4.53,TjinfvXqlm salary GEdxk
30/03/2022,-16.82,qgyujuNZVH united utilities PnRix
22/07/2021,-88.46,UJXDxPXSbc npower ZhMps
14/05/2021,33.21,ErWnNEUifx salary jJoOO
21/02/2022,5.55,smljpgIRLR paycheck MbCZB
12/12/2021,19.18,iqlvDqAFHs birthday gift RiVsw
27/12/2020,-14.74,udFjDVwbGE vodafone KNLEH
22/03/2021,-28.74,DUvdmNAGPa esso tAweJ
22/07/2021,7.07,jpGeCgkakx salary arSRa
22/11/2021,30.08,hkwALYgqYU salary WXxJP
16/05/2022,25.17,XqsKRZVpNp birthday gift fMJeZ
22/05/2022,-76.8,AkGHdSUGVc amazon KkNwu
19/05/2022,-30.83,wanMCYfiyt fitness RbfUj
11/03/2022,-10.27,iUTDFtRQRy aldi iZfun
09/01/2021,44.74,OWSZRwctCg paycheck vrQas
17/03/2022,3.33,LyYBLZPCGh birthday gift USQAn
27/08/2021,-7.27,jIVHzrcvWC octopus qUifR
12/10/2021,84.36,hzhoNiNOth birthday gift XZjLf
08/02/2022,-13.12,pivOWQRrtY adobe UTwXT
04/01/2022,-1.74,IpgFFKrBoa adobe GcJQS
16/06/2022,-5.84,UDcOqXagIz nandos YZoAk
19/05/2021,60.33,LRrXJWwAqK birthday gift vCMPF
22/11/2020,0.95,qmGtqCPkKt salary ecHLG
28/02/2022,17.2,mQqGiDISWp paycheck pWcFe
14/07/2021,50.74,PPTLtPrQvv birthday gift oBdQC
26/10/2020,-50.18,SWHVKPshSe energy xLYmE
24/04/2021,17.14,ZTvhQKixmF paycheck mJrnb
07/06/2022,-17.08,vkeSHgAXhH british gas InhCY
15/02/2021,3.38,mriPxRSexC birthday gift mwylY
19/12/2020,-0.74,OYeWmywFPy energy utUxk
29/03/2021,15.25,wyweHNuaLl birthday gift wdlOL
19/06/2021,36.98,XyyvJeWBHE paycheck cDMJE
18/11/2020,49.96,QWNgfcFgHQ paycheck UToVZ
20/11/2020,17.64,hVIHdriulS salary ojjiJ
02/11/2021,-2.16,fKlJgvVKHS ee mobile uokrJ
06/02/2022,37.93,hpnThFLSRf salary ojwRe
18/12/2020,12.35,UgosEyTuuO paycheck nyOug
11/04/2021,78.31,rclicEMDoa salary vGfXD
16/10/2021,-75.4,JYGXGXeOiX eon oMGVK
29/09/2022,-16.54,BDcvLtdmKz npower hxoJB
02/07/2021,-19.65,hTcoxcYRpc etoro JkDVX
22/11/2020,19.36,uzdHJyxFza salary IfZXO
30/12/2020,-78.53,BRzoKaJSnS slug & lettuce WQVgQ
25/12/2021,5.42,rpQQlJedmH birthday gift airvP
25/04/2021,62.21,xXYORclaQh paycheck cGFaG
30/12/2021,-29.01,hQICAsktQb cinema YReNE
14/05/2021,-6.11,fXFJutMweE etoro GigpI
10/03/2022,-3.1,LPYQHqDObH amzn CaDBu
21/10/2020,-22.18,JJTeTZHJeo esso SUibk
29/06/2022,-35.2,ClTBSdlnRF ee mobile GGJls
20/10/2021,24.5,EzZQHEnZQa birthday gift jgHHA
14/06/2022,-60.5,irxnHyTDwN metrolink mbNSz
17/06/2021,-25.39,FGsBupCdjs mcdonalds zGwhH
13/08/2022,-74.27,CGSAptzwGF tfgm UScJw
10/07/2022,-27.56,QmHzlkKrRg npower KIwHr
27/04/2022,-39.83,sZdkzyYVGz greggs qtJKh
17/08/2022,-71.1,ASNqIivZrx greggs JIhju
23/02/2022,28.36,anKGVELzcd paycheck gzjkS
10/01/2021,-41.3,NLttYmPWmH asda dgqbI
30/09/2022,48.97,gayOPYUNHH paycheck JPJvr
13/11/2020,40.07,fnvDiIWhIi salary qIRxR
04/01/2022,-2.54,tZlPHthWJM asda QgMGa
04/11/2021,-24.46,roAQMeeXOg adobe OXBwT
18/01/2022,-26.18,IxyhZbyHqM aldi TsmYf
13/02/2022,-81.36,bwEfsVpwEC invest MrWIp
08/01/2021,-25.38,oAIlPtexxF bt KfjOR
10/02/2022,-52.93,fvmWyNlsaR three LEPYb
02/11/2021,-29.19,xykekTKAGY amazon aWXvy
14/05/2022,40.77,YQurxfrwTe salary NuUSb
16/06/2021,-26.41,RcSwMGeuEC gym JfKHF
13/04/2021,33.63,FrBWZVBXVk birthday gift lLbIX
29/09/2021,-49.95,IyiPFwrEMG john lewis svkgR
09/04/2022,-2.49,ABUkGpwPaZ cash paCnq
09/04/2022,58.98,lBouoLPlnY paycheck mqQwY
13/09/2021,17.48,YzhvLfiBhE paycheck gFKDB
27/03/2022,32.11,CLXuzkWHTI birthday gift VocAS
14/04/2021,-63.89,mYLEfMgjEw npower Rsyxq
25/09/2022,-18.1,bEiBsSVSpH amazon DUHYt
02/09/2022,-7.75,JsuPgyLRVB shell sRghV
03/12/2020,-41.98,zaHqTMvanj slug & lettuce NiiUT
31/08/2021,35.37,VvbAieAnAz salary ErsTP
08/10/2021,47.05,TDHIDLQTBF birthday gift ubrqC
18/02/2022,53.83,aYjlmZrPfd birthday gift hpYqS
07/10/2022,40.63,fvDIxwjtxh paycheck mJzrf
30/09/2022,-38.76,tpATVWaltG nandos yDgEZ
19/05/2021,51.56,pIOFGgDoIO paycheck suAWJ
17/07/2021,-7.71,dxFrymtwhf greggs OAZzq
07/07/2022,37.19,XqiinyujFG paycheck xmANp
09/02/2021,25.19,isuHzcYUcn paycheck zgTgQ
25/02/2022,-34.13,bRpYOnLyUb fuel KveZR
20/10/2020,-48.41,BsqMgAXsTI amazon rbrqu
02/01/2022,76.66,WccqYqtRel birthday gift CfjFR
07/12/2021,27.23,YIlzwEegfk birthday gift TcCLy
05/02/2021,44.23,IOWEeqWNSS birthday gift srlzi
06/05/2021,-23.02,KbIuRvvSAj m&s SYArQ
29/09/2022,-5.3,rXKDYvdNcg invest chbmR
18/08/2021,1.88,LfKhDnEref salary wRWCW
28/03/2022,-12.35,goJBassefu three uUHQt
08/09/2022,-75.24,LvtgUNlyvP ee mobile oraTy
05/03/2021,-35.89,DITHPlhCOE tesco GCNOW
30/10/2020,2.64,JMUyinaptQ paycheck kzdZu
05/10/2021,53.98,KsQAJOtHKD paycheck OlLDY
02/01/2021,6.69,XdHlwzBqFn paycheck AWJMq
09/01/2021,-22.34,lTYSyGvPHi ee mobile aOirK
09/08/2021,7.18,vEMTywwdzd birthday gift rKqjX
20/11/2021,-6.67,olwjXQdjQb esso aVKmW
12/05/2022,80.22,loXpigtiWO paycheck ILsQs
28/06/2022,47.11,AVJlyeGIvi salary sSEPx
14/11/2021,-49.32,AxDwOBGVhL british gas yBTKZ
31/01/2022,18.53,aneUZLJqpM birthday gift qEtXe
14/12/2021,-47.11,cWzkFpDSGn bt bZVfQ
14/01/2022,69.01,zxvzNNnNjd birthday gift CstMt
26/02/2022,-18.41,Bzxaefjxwg tesco lYzCo
22/02/2022,59.96,TSUPGgulkA birthday gift pveaG
04/03/2022,-14.4,klnyyjTgJj john lewis MlVRg
19/02/2022,-0.01,dHNVcEbtfI gym VRsfy
16/06/2021,60.51,hQOYCSrBTM paycheck tnmro
30/10/2020,1.38,wbsgNkAZhp birthday gift xvGpV
10/11/2021,-15.6,IMZWgQBvjZ octopus vpQUS
27/12/2021,14.27,TwCFCHygvx paycheck FJueZ
26/02/2021,-32.26,AdHkvYYkhc bowling jFBHC
03/09/2021,-57.92,AJWuSJDNVG vodafone jUUXO
19/01/2021,26.58,LJUkfbzpKh paycheck WZbGr
28/05/2021,18.01,YQZluVttds paycheck xIZhr
10/04/2021,31.74,cKELUHBizz paycheck QguoH
05/01/2021,-43.47,CckbTzgYtp bt ekKvL
25/08/2021,-28.07,MNNjUMIvhA etoro dieSv
02/02/2022,17.73,CZhGwrgpmj salary vmkil
15/02/2021,-39.38,kPrexSoKwP adobe FpTUx
06/08/2022,-23.11,qQHoFDtIHK cash vxASk
29/06/2021,20.35,xnjTcwbODb birthday gift azzLW
23/04/2021,33.48,zOcDdUnINx birthday gift KhWUE
21/05/2022,1.91,rYZqyIsfiV salary EvzIc
21/03/2022,-60.05,cIrhaekiqb cinema HTIAT
23/10/2021,-39.43,TfLRWVpgqR fuel EzMYm
03/05/2021,40.72,hbrhDPUmRv salary iLvHv
17/12/2020,51.77,CXHaAwoqyC salary YxDoA
06/02/2022,18.38,uoUerIfCfy paycheck RNVHp
16/10/2021,-22.32,tJPdtkXxHW adobe ctMjO
08/09/2022,-23.2,BaKSQNZLkX gym uOxsZ
31/07/2021,-48.18,wempxjXJrP fitness bCgGn
18/11/2021,-14.22,RuSqQnxAWe three DPjnV
04/04/2022,-30.22,WPMFkWfvHc fuel avWnX
06/05/2022,8.47,NjEDMqYYuj birthday gift JcvYN
28/08/2022,38.17,JXdYUjzgiC birthday gift IXCAa
12/12/2021,-8.99,KsCcvYZRBo bt BvoLh
18/06/2021,25.23,FEVEQJXxRG birthday gift zHzul
04/12/2020,-58.95,HvFZhQJhwC ee mobile GvLTq
28/09/2021,2.09,rMPabvCZkN salary eJIjw
13/05/2021,-7.83,ksSrVZuzOT edf energy gfYpI
24/03/2021,-73.47,UPWGzhOHdx aldi REOGd
16/06/2022,16.13,ERkavRyeoM salary kkvzF
31/12/2020,6.66,rtCAoiMXmA salary ZTanV
17/10/2021,-64.33,TrfADlDsxp british gas rQDbZ
13/03/2021,-53.12,tgpdyvbobZ vodafone LNREg
26/07/2021,14.32,FBFrXImVeb salary TktfW
23/01/2021,-42.34,ZvxhdYsOVj etoro IuKdN
21/09/2021,8.9,VesQSNGUhW birthday gift xslGx
08/02/2022,-47.15,OIemmKtylG apple TYNJx
03/07/2022,-78.66,LeFEffhnYG etoro aVvdn
21/09/2021,28.44,qXVdgStdGw salary WkREZ
11/09/2022,-3.66,VXGOwuOkDj vodafone SYyNX
01/11/2021,14.45,sLUoDtSGks birthday gift cERIz
30/04/2022,-10.99,jSWLJpxwNZ tesco mobile LnHln
01/03/2021,59.19,CxkikfSkDv paycheck lSceS
17/01/2022,-45.11,bcctyrNYOc marks&spencer hFssy
14/09/2021,-26.86,MyqYpIBbKh trainline YEXbk
13/12/2020,68.45,XGGriJCfAG paycheck OMfnd
20/08/2021,34.54,TRPiAHMaws paycheck amkmP
31/10/2020,11.04,lQXDadfQnb salary WVsrx
29/08/2022,29.45,OAxmPeKSQY paycheck WOUkn
09/06/2021,40.75,FNcNiRiYyd paycheck dvSZY
21/05/2021,-4.38,WFAxUdmimY cash mkmct
30/09/2021,40.84,UbsJAprRyk birthday gift RkjiH
13/06/2021,51.57,bmrtlatqja birthday gift oqCLw
09/01/2022,-34.71,jUlvyzZvrZ coop ysclR
23/03/2021,-38.02,rEcMLaDVxh invest cyNUD
18/11/2020,17.6,WFUUopxOqD birthday gift ZNqKv
24/05/2022,-38.97,YlKwxNZlWb esso SdKSr
19/06/2021,-63.25,tyYOdjhUFL nandos onilY
10/06/2021,-28.67,sxxyOAAtfU npower SWZwX
15/08/2021,60.47,szndShFbsN birthday gift MySDA
22/05/2021,15.47,kYFXFtVdsQ salary dDPPe
09/04/2021,0.82,IIUfEKOTyj salary FseQM
30/09/2022,-34.09,itsWcluaYg bus HUbst
10/02/2021,-66.68,WgoeGkegCd vodafone qNmzk
06/05/2022,2.14,BPvryjChnE salary lDdOx
04/08/2021,43.11,AKOMZLKnog birthday gift RniLR
02/04/2022,61.97,FeknfnvemS birthday gift tKLot
30/04/2022,11.38,VZYfsPHsBb paycheck WEwsc
12/07/2021,-50.74,OJuRaBpfpp mcdonalds aimqo
28/05/2022,12.63,MNCrJvbqlo paycheck ZQfPj
07/06/2021,-13.54,VJEXsZphxu m&s fgQph
27/04/2021,-10.19,ZtkpHPIXgu coop uiypf
21/04/2021,19.72,dtxGLIqFJU salary LaZNb
05/08/2021,59.66,orKuFtYNTV birthday gift FZdBH
19/09/2021,40.35,DLXMaYtjyQ birthday gift KkTqi
12/05/2021,-69.14,efXwmMinFy apple snSFf
12/09/2021,48.66,tHBaVRZrYh paycheck fKCTB
28/01/2021,28.64,VTzTrOnoFN birthday gift IvOrB
14/07/2022,21.92,eOXNguFNmx paycheck zrwPi
15/04/2021,-15.81,GCZZMlbWmH invest ttgED
17/03/2021,14.74,mLJrHJfdDd paycheck pstOt
10/10/2020,40.3,ccCQfayCgb birthday gift ZmPZU
05/03/2022,-17.07,XopTZFVofz m&s CXEyX
27/06/2022,6.42,gSRcpaZyEh salary PliUv
12/08/2022,-36.28,vePLaxgVdS bus jruRX
10/12/2021,-31.92,KrhTvDIXYF trainline gCfkh
17/03/2022,75.34,aKeBaXyBxy birthday gift itNTS
13/10/2021,81.33,nXTkwaSFZW paycheck MsDUG
01/09/2022,37.92,cDgnBcXBCG salary fsBJX
29/10/2021,9.79,woUfjbkhZe paycheck AxiRK
17/04/2022,31.32,HnMlRCOJtm salary GyWCg
25/10/2021,7.1,biLSEMXsYt salary OnGxl
25/05/2022,-48.46,mJfeEQRzvE three RDXWZ
07/10/2022,-59.51,HlQXbTouzC shell iEPTx
08/09/2021,47.61,aArEpquOXW paycheck gMnBi
19/07/2022,-69.64,BtOABEpLFe fitness sXaOb
02/02/2022,-22.84,asQcagJBdT cinema dCQeG
08/03/2021,-7.6,fNwJFVdPFm amazon AyFLJ
24/10/2020,-9.21,QwPLLSSuNk ee mobile azczO
28/09/2022,-24.63,evmzPXshaS ee mobile ZIoqK
01/04/2022,4.98,xTwdcnnMec birthday gift RyNpZ
25/12/2021,-5.43,cgpTrETPOD adobe HbFJw
29/06/2021,48.54,XPpUwLWjgh salary meZli
23/09/2022,5.13,fXKUVAWfqI birthday gift Jcorm
21/06/2022,38.63,RDThhRDGsE birthday gift YgMLj
16/12/2020,38.85,CuwbQSvaYr salary HrPMY
19/11/2021,-59.8,jMZvvzvymi john lewis jhdwL
09/07/2022,-9.64,WNkOhfDsdu nabu casa iYKGx
21/06/2021,-31.67,ImmOgcmyiu apple RheEj
24/10/2020,-47.43,GsrSdvIZWi invest TUlwI
02/08/2021,46.62,NYbblNtiPH birthday gift wBhzJ
21/10/2020,15.61,yIcqhfVvBY birthday gift urdXN
01/01/2021,35.94,vlpObTjQKd paycheck GUuxL
05/03/2021,-12.32,cwaFHNrWxf nandos nEUaV
29/07/2022,28.08,FwTGsWePQP birthday gift alrys
01/07/2021,-17.36,nlogtdpoeI fitness sUsDy
09/02/2021,-52.54,evNgFXRyVw vanguard qNhkv
10/07/2021,-60.99,hyRjlOYzHx tfgm jnmux
24/11/2020,28.94,fYMMclCDoy salary NrZTt
21/11/2021,-34.83,VqBUixCpGe john lewis pCJop
28/06/2021,6.59,xoWDxmAkQH salary nkoJf
19/10/2020,24.42,mTNzumNseL salary pUafM
05/05/2021,-26.49,gVwKuasDCL ee mobile PjRNK
16/09/2021,-25.9,AiPqAsiGjN metrolink JOsAp
09/01/2022,9.15,haUtJxtEuq salary phxGr
30/11/2020,23.99,UOJAHpCTUw salary bdLfS
04/06/2021,4.78,WfIBfEOLgN salary bWETQ
07/05/2021,16.93,ywKmWmkLcs paycheck jSlLm
08/08/2021,-2.28,dpXwcJpaUD united utilities khHdm
09/07/2021,-25.43,WhFYVETJas three qIVcb
18/01/2022,46.66,ueNAwlzlGP birthday gift CYCDL
28/09/2021,4.88,nBgtoUXlkh paycheck HSmHk
27/02/2021,-34.57,aWjwhHTsQp trainline geaSM
12/09/2021,3.35,zzGAYpYEuR birthday gift tCvLQ
27/07/2021,-42.86,aIrJLgqleN vanguard oPKyk
12/08/2022,-23.82,zcZMqiusKq gym kraHo
12/05/2021,-10.77,CIvwKkaFNF asda WzRpF
08/07/2022,-14.09,tBpzAyWItC cash XqPxI
24/06/2022,11.35,ZSBRonJLXB birthday gift eHjAd
05/11/2020,-50.79,FZZcHquhhV shell hmjov
30/12/2020,-4.39,wqHrieJzTf tesco YORaq
01/05/2022,-55.07,PBkgoYGflb m&s WvnFc
24/09/2022,13.06,jumEIMQwdI salary cTwZk
02/04/2021,4.78,euxlpsswIq paycheck YPMdX
07/08/2021,-12.38,DlXQWXMRZl m&s PQAxg
08/11/2020,75.35,tofDFnstIB salary ZgCFJ
12/08/2021,46.25,SdaDPlGest salary dFkmr
20/01/2022,42.28,xTSukoDZen salary cYUTc
17/11/2020,78.26,BkziiDoDeA paycheck nMgWJ
24/12/2021,-24.73,dWZraRywLD cash kMTub
05/12/2020,-2.45,JlVBgAbRXQ amzn FzVkp
13/03/2021,13.0,LovVEebRGN birthday gift OlCUV
31/08/2022,-44.68,tAyxwsnntk amzn cPgLT
17/04/2021,-53.44,bgItmJtMDN fitness gCkjB
28/04/2021,-25.9,NpBojgpckw invest SRfgp
17/11/2020,-60.41,hKlduskCCy ee mobile nEnId
23/10/2021,-37.81,FRINpaUSNn asda aatai
20/06/2021,-31.35,iErmUDwmCr shell NLVoj
15/08/2021,-20.02,doSxePZUSi john lewis FOdaU
28/06/2021,34.01,gjvAxjfhXj salary LjqXE
14/07/2021,-14.29,CIBrBQyFMB octopus FJinQ
16/07/2021,-27.63,mKIPVWzTTs edf energy CGjND
13/05/2021,78.29,FqAeZWZPTT salary xALbQ
22/07/2021,58.98,KpfVJVpoxf birthday gift EXfme
09/12/2020,5.79,YbdvkFNQsG paycheck aWQSc
16/05/2022,-13.96,OjXGNrAkzN eon VACuC
23/12/2020,55.07,iIDbbNmKxb paycheck cpqmF
26/05/2022,58.46,lUDKlCbRRY salary AIxve
02/04/2022,85.63,IDNMUfsECo salary AnERF
20/04/2021,-18.41,FeKrmdDUen fuel dKCIR
14/07/2021,-28.74,alleTtSTLH o2 uKzrm
24/10/2020,12.83,tQJxOsJDzg salary boocj
22/10/2020,35.67,ieDdoauyqI salary EYwxE
12/12/2021,1.65,kMslpBufSP paycheck qPEfk
08/03/2021,-15.58,tIIfSRLYxj o2 iCfuW
07/10/2021,26.86,xYXbtBmBmb birthday gift ZmODE
30/01/2021,-12.99,wwiVhcWUCe mcdonalds GwmsG
02/10/2022,-9.02,GBNZanaDoT metrolink uRMcx
20/01/2022,-53.3,PnAYFjJsrU united utilities CrYJr
19/06/2021,20.78,THUITWhXcd birthday gift ELlvq
15/09/2021,-28.4,XxbAVeVfSl nandos IaoFn
04/10/2021,32.84,pjbkAMvUYr birthday gift YOsWi
23/05/2021,8.75,RvOTxvXqnV birthday gift tvgdF
28/11/2020,14.44,uWWvfPTAdG salary IwlMK
07/12/2020,13.55,biOrGjrmPX paycheck TAgrS
20/09/2021,7.33,zsTbbUWhoI birthday gift JEUYW
09/09/2021,16.14,ZztLpfgumB paycheck XdDUD
20/06/2021,91.08,OWboIAcKJV salary PsaqJ
26/01/2022,74.86,OWIBUOKNMG paycheck jlVVT
02/09/2022,36.85,AzdKWuRGIY paycheck xPbzv
04/09/2021,-37.9,kzdIXgYfDc aldi atkMM
18/08/2022,45.02,jnwAwNLoqf birthday gift oPfEP
20/03/2021,12.51,bMpecIDDlS birthday gift Qiuez
20/03/2022,22.23,vwuCMQppET birthday gift zbxza
27/01/2021,-56.56,QnMsGejcqY eon PEuCV
06/09/2021,-0.09,iasRQYAsng three BjWhQ
24/12/2020,-59.12,cegyaTzqfU esso ynKwu
11/07/2022,42.21,iLmUBtGRTQ salary YQWRs
19/02/2021,8.84,XhATNfcEpm birthday gift XTaFE
28/03/2021,35.25,WeeYxAZtoA birthday gift hlSNi
30/11/2020,57.66,CmFFtoXTlz birthday gift NNKHR
20/02/2022,-2.16,btqJQtwgMs eon ygLeq
28/08/2021,55.49,asTojeoPgI birthday gift SLRaG
24/01/2021,-54.12,uHMRQWVmFT asda ByUBK
04/12/2021,-37.5,JaJqlbPxrz metrolink EFYdo
11/11/2020,48.25,wQcWAGafAJ paycheck ibCyN
09/06/2022,60.94,NpfEQxsbNS paycheck dLecq
10/11/2021,-39.95,jTlRumNSlJ shell xAEja
15/07/2021,86.83,NAeLMiDjlt paycheck htACO
27/12/2020,3.58,GNUmwLFeIL paycheck sfzgo
17/04/2022,-49.96,TlMoKfTDeg ee mobile rcSaY
13/08/2021,-2.75,XsKtndYGAe etoro AtMFL
22/03/2021,75.18,YsoVwLiqWr paycheck RKoRV
05/03/2022,6.86,NQnQZaooQL salary zKecp
01/07/2022,24.43,CbkkldOVZT birthday gift iRriQ
26/01/2022,-31.63,nBjDtCSVZA aldi cqLYv
11/09/2021,-34.14,XXAxDBlnLC cash buHhB
15/02/2021,-25.51,IbPrUOJotJ bowling xiFma
18/06/2022,-12.11,ICeSdwKnwS octopus ECsoa
03/04/2021,-3.58,GPreSpMZGT mcdonalds mWwgj
20/04/2021,-20.56,bTvAuiMtac amazon wckQF
19/06/2022,9.06,LgBSDwmrDJ paycheck pRwNQ
18/10/2020,52.85,kvwOLBomVF salary IIniv
21/07/2021,6.85,kSptVSIYfN birthday gift EIrQV
11/07/2021,-3.51,FlQxyBHmYC tesco mobile pAvXO
25/11/2021,-49.5,hYLoNiSoyu sainsbury tOVwI
24/03/2022,-14.79,pNFDcUzNul m&s SGPLy
11/01/2021,-3.48,EjywUOQDtU fitness CWPuQ
18/04/2021,-50.38,cnxePTHCZW cash aWZQe
10/05/2021,-5.19,ISmCVYLPmw three MlcBS
09/11/2020,-32.85,yIsElnbURx three iCBJG
04/01/2021,-25.97,HbuyobrOGH gym jlcMY
16/12/2020,79.79,ZLAtVsLkYY birthday gift FZNtF
14/04/2021,32.85,RcbksYwqdV salary yrFfK
10/06/2022,-18.07,yNRKOyZbde tesco frzkM
12/08/2021,23.89,scfRDKDRWa birthday gift mZNSs
30/08/2022,85.04,hrWGixpUuK paycheck KiaTr
18/05/2021,-35.91,WMsXOfDIyN fuel uungW
05/12/2020,-32.12,rGILXgnZMw apple pElWg
10/10/2020,-20.06,YhEjxSWclx greggs fSRCS
24/07/2022,-6.61,eplKmOrAfl etoro zOVVS
22/08/2021,-22.17,WpadGkJNoI cinema ScxIy
09/02/2022,48.23,YMgnuNsXYE paycheck xBJCe
14/03/2022,-19.23,jEOWOuTTbM fuel cjxSA
23/06/2022,49.79,EQpxUnvdoC salary JJinm
21/10/2020,9.41,UdAHUTYWjo paycheck WScVc
01/04/2021,23.73,dlUAeOSsKh birthday gift utUqu
19/06/2021,-35.49,MMmunGguLF energy aHUjf
14/03/2022,-5.98,QgArzbrTEz metrolink BfBZy
23/09/2022,-4.3,ihaiycsfIz united utilities lZwMk
16/01/2022,48.32,nfaReXZGtK salary fRqnu
24/07/2022,75.7,CWVKwogmkU birthday gift ubhPZ
09/01/2022,37.4,VxCvbEfkQS salary MHTbt
30/06/2022,-30.72,qMDqfjLYne spa ollGO
28/09/2021,-51.75,hdGBySchFT fuel DxEVw
27/10/2021,20.14,tMSdQyBIEp salary kJVFM
29/11/2020,-27.57,OwBpqWraMM cinema xVzQg
28/06/2022,-68.54,ggOeLmdbyL aldi DBWkT
20/01/2021,12.79,kuRlHWsIdF birthday gift HSntc
31/08/2022,-9.28,OMVxhQkUsr british gas zFtMd
03/02/2021,-23.89,vKgLvWWuvs npower vbGAS
29/08/2021,33.41,dvETGGJrpB paycheck OkNhi
14/03/2021,-54.29,noKaIaEwQl john lewis jPXdw
05/09/2022,-40.58,zTnjVSjJSY eon tfGZf
11/01/2021,-45.8,ytGxrnjLje greggs wezjS
01/06/2022,-36.34,wEVtQinDVU sainsbury IOXDM
30/08/2022,-9.58,FQiyCjEZMr amzn MigVP
06/09/2021,51.43,EbhzdQghQn salary dBTsa
27/09/2021,37.4,GbQBVhysme paycheck ykprN
13/06/2022,21.48,iMfNjuUoRI paycheck agCEl
25/02/2021,64.45,xbUHlWoiJr salary smkqy
26/07/2021,8.5,qQsXhceKHP birthday gift chRoe
08/09/2021,8.19,gsQqlkrSvL salary qOtWe
23/02/2022,14.02,ZYowtKvonT salary FXmdM
15/11/2021,-34.44,DorWxLeNfZ tesco NPLbS
28/03/2021,77.86,TTMiOqnbuJ salary Urkpr
25/12/2021,-19.53,YbWCfRikUW vodafone AmvPN
25/10/2021,23.24,LsENATTnPC paycheck EEwBB
18/11/2020,-53.82,cefglSmnSr coop KPRDj
04/03/2022,39.3,JKbekahrOu paycheck qtvto
21/04/2022,3.64,kionNbmAGc paycheck AcCeF
13/06/2021,22.75,vlqgTqHunJ birthday gift HIXye
14/10/2021,8.47,FwehrGXwjM birthday gift iOPKX
27/07/2021,30.08,ZbyfYEfCvw birthday gift ANqNZ
23/11/2020,31.24,wcDJXgzCZC birthday gift KsvgD
21/06/2022,18.19,kwUryOwHMH salary EPqEe
06/01/2021,12.37,IHwwbTdEUK salary eIrSu
21/11/2021,-82.08,VDwGwVhnvT npower LXVpw
22/07/2021,42.98,HlvFykYIkS paycheck BIFxx
07/01/2021,4.1,lhLzSWvErX paycheck Uyuhw
21/12/2020,-3.65,DZgeNqSYnm bt tQmyH
11/05/2021,14.11,tCThthidyb paycheck lHcRH
09/12/2021,-28.43,ZXrehmjObQ amzn synUd
07/01/2022,6.79,ootMrIuFtE paycheck HwDcC
06/02/2022,34.39,zzPIcYGWUa paycheck uSHMy
01/01/2022,81.38,yrVOEEiNEb birthday gift ZFNPR
28/12/2021,-56.93,LRhETAsPTu amazon PFBxc
09/04/2021,27.07,uLVuGgebYH paycheck niitd
08/05/2021,-6.11,NnhjqfxMdk esso LXeZK
13/11/2020,-31.07,hggIcFULcP united utilities Xgdhe
12/09/2021,50.26,NTSNfZyWFL birthday gift YAKxA
08/11/2020,-14.13,AKsgejEwrf fuel EDFJB
08/01/2022,-72.03,wUIHhODCCD john lewis yWmZn
23/01/2022,66.93,bAtLLGhBxp birthday gift EELAe
12/11/2020,-46.74,blqZQStWra nandos AtahM
16/04/2021,8.94,TcSCPDHGca birthday gift bVVPc
18/11/2021,22.55,lSSKjAstZK birthday gift euotc
22/01/2021,-66.78,eAhrcDMpfA tfgm KYrRj
21/10/2021,-7.26,aScoeWtWkr npower pTCiS
09/11/2020,-5.05,DmHkuqwzkX marks&spencer brqfF
26/09/2022,-73.58,nzTzxxRKmn mcdonalds Takqm
06/10/2022,21.02,YenjUMqDNB salary qiwwx
22/02/2021,-37.36,aqFgTjIram united utilities hpuML
07/11/2021,-8.67,FVewBYzoIP british gas drgOB
15/12/2020,-55.2,mvzCxbkurf spa KuSWr
02/02/2022,45.31,yJmlotqteN paycheck cPAmA
06/09/2021,22.48,ufSxOJyPXx paycheck vBPRl
02/07/2021,55.3,FNcaTkGAjS salary PvCOO
11/12/2020,-15.96,YdhcWmrehj asda ZJKwn
14/09/2021,-31.33,IoUlPFPgMV eon UvgEi
01/08/2022,-64.63,rHhuRTaBaY bt FBDde
28/02/2022,-14.24,OiHbkjDfxf eon dJpCl
25/11/2021,17.8,ofxjOmdswo birthday gift fKPSP
30/10/2020,32.27,awArpKLBJw paycheck LdWLi
06/11/2021,1.66,nJXlRUmadE birthday gift Ekvzw
02/06/2021,39.46,gQSvVoVlMY paycheck CPddq
13/12/2021,1.63,AnQHdkbmZN paycheck AQoCb
22/01/2022,-2.57,qIDirReVup amzn JeKtM
01/06/2021,5.41,vKRHLNIZYv salary defos
07/10/2022,25.86,hYOQonRyMq paycheck odHBy
13/07/2022,9.7,QtzCRNcGBH birthday gift eknAw
15/03/2021,12.21,RDRjUmVlbd paycheck TkAOQ
